 Grade breakdown where there are fewer than five entries is not provided and is denoted with [c].,,,,,,,,,,,,,,,
Year,Area,Education_Authority,Centre Type,Centre ,Centre Name,Level,Title,Entries,A,B,C,AC,D,AD,NA
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Applications of Mathematics,107,8,14,30,48.6%,28,74.8%,27
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Art and Design,48,13,24,8,93.8%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Biology,160,44,45,27,72.5%,33,93.1%,11
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Chemistry,62,22,14,8,71.0%,13,91.9%,5
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Computing Science,4,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Dance,19,7,7,5,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Design and Manufacture,24,3,9,9,87.5%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Drama,32,17,5,4,81.3%,6,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,English,341,166,100,52,93.3%,16,97.9%,7
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,English for Speakers of Other Languages,3,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Environmental Science,29,3,6,6,51.7%,8,79.3%,6
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,French,32,17,6,6,90.6%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Geography,84,34,20,24,92.9%,5,98.8%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,German,29,21,3,5,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Graphic Communication,44,10,15,7,72.7%,9,93.2%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Health and Food Technology,23,6,13,4,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,History,77,34,18,16,88.3%,4,93.5%,5
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Italian,3,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Mathematics,224,60,34,45,62.1%,46,82.6%,39
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Media,23,21,1,1,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Modern Studies,65,25,18,8,78.5%,8,90.8%,6
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Music,45,24,10,7,91.1%,1,93.3%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Music Technology,32,10,15,7,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Philosophy,23,5,4,3,52.2%,4,69.6%,7
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Physical Education,129,87,28,12,98.4%,2,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Physics,89,24,20,13,64.0%,14,79.8%,18
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Practical Cake Craft,19,5,4,8,89.5%,2,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Practical Cookery,67,22,28,14,95.5%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Practical Metalworking,13,3,3,6,92.3%,1,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Practical Woodworking,39,22,9,5,92.3%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,"Religious, Moral and Philosophical Studies",18,5,5,3,72.2%,2,83.3%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,National 5,Spanish,107,57,23,14,87.9%,11,98.1%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Applications of Mathematics,48,18,8,8,70.8%,12,95.8%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Art and Design,28,2,15,9,92.9%,2,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Biology,64,20,17,11,75.0%,10,90.6%,6
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Business Management,17,3,3,6,70.6%,2,82.4%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Chemistry,54,17,11,16,81.5%,8,96.3%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Classical Studies,29,4,7,5,55.2%,5,72.4%,8
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Dance,9,4,4,1,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Design and Manufacture,21,2,2,7,52.4%,8,90.5%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Drama,23,8,6,6,87.0%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,English,206,75,54,44,84.0%,23,95.1%,10
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,English for Speakers of Other Languages,9,5,2,0,77.8%,2,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Environmental Science,32,4,7,6,53.1%,6,71.9%,9
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,French,23,15,3,1,82.6%,4,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Geography,59,34,11,8,89.8%,3,94.9%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,German,31,13,9,4,83.9%,4,96.8%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Graphic Communication,30,10,7,10,90.0%,3,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Health and Food Technology,23,4,7,7,78.3%,4,95.7%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,History,69,42,14,8,92.8%,1,94.2%,4
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Human Biology,42,10,7,10,64.3%,10,88.1%,5
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Italian,9,3,3,1,77.8%,0,77.8%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Mathematics,122,37,25,22,68.9%,22,86.9%,16
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Media,49,7,18,11,73.5%,9,91.8%,4
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Modern Studies,66,30,7,13,75.8%,8,87.9%,8
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Music,29,17,8,4,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Music Technology,36,16,19,1,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Philosophy,6,1,0,1,33.3%,0,33.3%,4
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Photography,29,2,9,17,96.6%,1,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Physical Education,80,24,28,21,91.3%,7,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Physics,41,12,12,8,78.0%,6,92.7%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Politics,32,10,5,4,59.4%,7,81.3%,6
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Psychology,34,4,10,13,79.4%,4,91.2%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,"Religious, Moral and Philosophical Studies",12,7,1,2,83.3%,1,91.7%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Higher,Spanish,77,29,17,16,80.5%,9,92.2%,6
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Art and Design (Design),1,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Art and Design (Expressive),8,3,2,3,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Biology,24,4,4,6,58.3%,8,91.7%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Chemistry,10,2,2,4,80.0%,2,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Drama,9,2,2,3,77.8%,2,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,English,23,1,8,9,78.3%,4,95.7%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,French,3,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Geography,21,2,7,8,81.0%,4,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,German,1,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,History,3,[c],[c],[c],[c],[c],[c],[c]
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Mathematics,25,6,7,7,80.0%,3,92.0%,2
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Modern Studies,5,1,0,4,100.0%,0,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Music,20,5,8,6,95.0%,1,100.0%,0
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Physics,15,5,2,7,93.3%,0,93.3%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5747031,Larbert High School,Advanced,Spanish,12,3,1,4,66.7%,1,75.0%,3
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Administration and IT,19,2,4,6,63.2%,6,94.7%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Applications of Mathematics,59,4,7,17,47.5%,14,71.2%,17
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Art and Design,49,16,18,8,85.7%,6,98.0%,1
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Biology,103,29,26,18,70.9%,11,81.6%,19
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Business Management,54,13,13,10,66.7%,13,90.7%,5
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Chemistry,60,22,6,10,63.3%,10,80.0%,12
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Computing Science,34,13,7,2,64.7%,6,82.4%,6
2023,Falkirk,Falkirk Council Education Department,Education Authority - Secondary School,5746434,St Mungo's High School,National 5,Drama,20,4,5,4,65.0%,6,95.0%,1
